sim,PU,PSWU,xt_opt,cost
383,28.561502257017995,59.98981936772355,0.04999999851731072,-4.383424102432537
384,35.51330267600189,66.54898981762362,0.007110000129997521,-1.0350958911021408e10
385,32.99798409159364,62.206341182123474,0.007110000129997521,-9.617826326874725e9
386,33.60687462654199,75.32125816395933,0.04999999851731072,-5.766451038912158
387,37.51234692130618,73.34232450645015,0.04999999851731072,-5.056725175199507
388,26.27805419244217,68.95813461937792,0.04999999851731072,-5.802701641766093
389,29.149905691016748,72.80583117390586,0.04999999851731072,-5.962617331126273
390,28.847073075522424,67.0728523628474,0.04999999851731072,-5.260816857318016
391,29.626411881763314,83.70419440648433,0.04999999851731072,-7.308298211361971
392,35.51853277199575,64.7639364091933,0.007110000129997521,-1.0352483318289135e10
393,25.27117220551396,65.86687026385532,0.04999999851731072,-5.522629354950535
394,23.870864801752624,65.83014465924869,0.04999999851731072,-5.6811514498293665
395,26.679408121061066,71.38774816107995,0.04999999851731072,-6.068294579142754
396,27.06008294152901,69.55131313452532,0.04999999851731072,-5.787801364227493
397,22.15220565139201,56.19321771894569,0.04999999851731072,-4.642463475575302
398,27.189809900805447,69.69324495987524,0.04999999851731072,-5.790926691551325
399,24.201611090817547,65.70997617409769,0.04999999851731072,-5.6271435815910635
400,29.525392682494697,70.52174039140459,0.04999999851731072,-5.625172644106909
401,33.28782526669981,66.56462709244164,0.04999999851731072,-4.677782299954808
402,32.51115688911128,72.94832199934429,0.04999999851731072,-5.589092288488171
403,31.486584188125953,76.54350550541363,0.04999999851731072,-6.170776181784338
404,31.862259020418257,61.295014805797805,0.04999999851731072,-4.1664432657751895
405,33.682368489908136,68.00515755778873,0.04999999851731072,-4.817000248851173
406,34.80011524148732,70.26887482178921,0.04999999851731072,-4.977748361445878
407,22.645953475084625,70.20227528646679,0.04999999851731072,-6.386084366243011
408,27.90366293333021,74.13373957692667,0.04999999851731072,-6.278633505264354
409,25.41971972612749,56.505939326874696,0.04999999851731072,-4.301753060668016
410,24.212938015340413,61.984538293121105,0.04999999851731072,-5.146833963935679
411,33.017229884507024,65.2516311409768,0.04999999851731072,-4.5405122926911385
412,27.048953926158504,82.3161341664217,0.04999999851731072,-7.430304713407226
413,31.144320856448914,73.78259759169241,0.04999999851731072,-5.855699252732219
414,37.02327932022079,69.13370776724103,0.007110000129997521,-1.0791067407113852e10
415,26.453350541653123,75.79963090551763,0.04999999851731072,-6.661894894583119
416,30.199729321207418,79.06392568087175,0.04999999851731072,-6.644851118279164
417,29.502695287670033,77.89777342437324,0.04999999851731072,-6.57617423318905
418,28.277579150038246,68.53702098843058,0.04999999851731072,-5.515458834965649
419,31.826354752385498,68.03064536593013,0.04999999851731072,-5.036646278495768
420,30.594489480361688,71.11559619431027,0.04999999851731072,-5.576893840583081
421,22.285283430525954,71.17506125493755,0.04999999851731072,-6.5532038925434986
422,28.83966365102695,71.7169059235515,0.04999999851731072,-5.858778570498872
423,38.6642593424282,71.84084661456849,0.007110000129997521,-1.1269359076727682e10
424,31.494650012720662,84.5645629117679,0.04999999851731072,-7.2011239261605
425,28.100753266337936,58.08325506302315,0.04999999851731072,-4.192005067945045
426,37.568098428913586,70.64530832661343,0.007110000129997521,-1.0949864244376484e10
427,31.767521561800194,70.68949460422853,0.04999999851731072,-5.385359994094107
428,31.06890031482964,63.40187020516488,0.04999999851731072,-4.529814682063419
429,25.72870780258218,68.85993605401418,0.04999999851731072,-5.854117296007555
430,29.59766020571009,68.2671446844594,0.04999999851731072,-5.326868709866783
431,36.412711896901534,82.52969414578183,0.04999999851731072,-6.366161421255337
432,30.89017809340861,72.48014535696518,0.04999999851731072,-5.717866877056542
433,32.17544459023236,68.39827930239177,0.04999999851731072,-5.043217984930467
434,25.812436826019606,72.13600354930745,0.04999999851731072,-6.265568842322373
435,20.620740820380025,59.284786915183915,0.04999999851731072,-5.21848847403136
436,25.182364755611786,69.99919464581903,0.04999999851731072,-6.064285886718678
437,30.5587024255643,67.57886363879408,0.04999999851731072,-5.126338971897686
438,30.792318723198196,81.8893269295331,0.04999999851731072,-6.9390377942904795
439,37.93942404868803,68.04064857745577,0.007110000129997521,-1.1058093453221453e10
440,26.65832289106778,56.86939580560861,0.04999999851731072,-4.204090634001801
441,33.44462946378055,78.32233329268855,0.04999999851731072,-6.171221104192545
442,29.79971728396784,71.51828313826454,0.04999999851731072,-5.72132070459213
443,26.85971679306032,60.30559636855698,0.04999999851731072,-4.622413852625369
444,23.982767500878147,60.363172001007996,0.04999999851731072,-4.965203366399493
445,30.52585860088575,72.30502730586404,0.04999999851731072,-5.737822865894694
446,30.047287832853325,71.85331691785579,0.04999999851731072,-5.735535765350988
447,40.099761507729916,76.15828623171721,0.007110000129997521,-1.168776070663464e10
448,37.65249041270648,62.56182741147017,0.007110000129997521,-1.09744617596065e10
449,25.590995773795928,66.96147619528736,0.04999999851731072,-5.626081507077037
450,27.39637517931458,70.12212390128228,0.04999999851731072,-5.821987948855
451,26.23808036292486,62.6663952189857,0.04999999851731072,-4.998416520918845
452,32.05836687600304,72.67924948727658,0.04999999851731072,-5.607281960880912
453,26.151963453241496,73.16720360007973,0.04999999851731072,-6.358571808227204
454,31.955577549773906,76.88424091829135,0.04999999851731072,-6.159911451380127
455,34.0070121906717,64.3832373082123,0.007110000129997521,-9.911924807451914e9
456,27.39856718976609,77.05109331766883,0.04999999851731072,-6.7126078771529265
457,31.842124289000687,56.2153787334718,0.007110000129997521,-9.280931249926289e9
458,33.39506727436935,68.12182240858854,0.04999999851731072,-4.8654929381444285
459,29.033342973389708,67.32171785562207,0.04999999851731072,-5.271099301167316
460,28.78052821676966,80.15911234799661,0.04999999851731072,-6.951108668864531
461,29.230140968977942,74.9943081622477,0.04999999851731072,-6.234641852468451
462,29.093852352757164,82.42931027296653,0.04999999851731072,-7.206467401324932
463,30.51672710104701,74.58618277901718,0.04999999851731072,-6.0321814331452845
464,28.807295186507936,72.8856007820759,0.04999999851731072,-6.012814109298053
465,22.562302407766353,75.46510451668232,0.04999999851731072,-7.072491704837155
466,32.09217727614483,67.31974589182711,0.04999999851731072,-4.914255238262886
467,26.297566738521237,64.21640490555679,0.04999999851731072,-5.190770504929411
468,28.39611717743631,72.72634062909003,0.04999999851731072,-6.040271626469048
469,25.021075333163367,68.17558660613443,0.04999999851731072,-5.848622577152442
470,34.10190756355752,66.4256882680248,0.04999999851731072,-4.565015093244052
471,26.107976122593925,58.21407871488384,0.04999999851731072,-4.441137901858998
472,32.16672298969817,75.93971345307114,0.04999999851731072,-6.013856362459352
473,31.83886091253482,68.74322907061928,0.04999999851731072,-5.126807069192229
474,36.658957423916654,68.57040819707656,0.007110000129997521,-1.068487956452989e10
475,26.223586130504618,72.46901736850658,0.04999999851731072,-6.260454628408969
476,24.580070497891402,61.130893281905266,0.04999999851731072,-4.994279324444738
477,27.120112632242336,68.59758338415749,0.04999999851731072,-5.658179773790383
478,23.862647483344954,71.4417411392588,0.04999999851731072,-6.403606833384825
479,26.88380513317163,71.39113829820533,0.04999999851731072,-6.044902414149957
480,26.398375025649607,59.37690204338975,0.04999999851731072,-4.556791187506524
481,27.412723870135896,75.10671295854067,0.04999999851731072,-6.460963533038019
482,30.71666583172331,67.54826325919963,0.04999999851731072,-5.103989661075869
483,34.58938469634596,70.03764151833258,0.04999999851731072,-4.972584488890594
484,26.974737438421016,63.97684834676958,0.04999999851731072,-5.0810273954927645
485,29.461458832576465,61.37326081702283,0.04999999851731072,-4.456382265422098
486,28.891887421144563,64.11577753337116,0.04999999851731072,-4.875393786909876
487,27.431063421426593,62.38564458921844,0.04999999851731072,-4.82324499199629
488,29.172636328884042,75.09701199598258,0.04999999851731072,-6.254550482624158
489,34.11132395376676,63.567490731970906,0.007110000129997521,-9.942328256886627e9
490,31.321980142532983,76.77524125475828,0.04999999851731072,-6.219760133350871
491,24.762243216368653,65.9345997879472,0.04999999851731072,-5.590667061722649
492,28.679222895190346,63.14901462701127,0.04999999851731072,-4.775886434648511
493,35.28177146380276,58.14932955883972,0.007110000129997521,-1.0283475211343864e10
494,27.741407205424128,78.45650497827286,0.04999999851731072,-6.853337929036145
495,25.13278832877254,66.41424072047698,0.04999999851731072,-5.60913859937005
496,24.352063810162964,66.92432978203298,0.04999999851731072,-5.765736790828397
497,30.40658165527347,66.57972424451519,0.04999999851731072,-5.01561086593167
498,30.833058423114927,68.4378962523837,0.04999999851731072,-5.2048033398570155
499,39.579044888253115,73.13692427292088,0.007110000129997521,-1.1535988957274925e10
500,33.2780580633592,66.83320791978049,0.04999999851731072,-4.713453063369773
